subject_id	predicate_id	object_id	confidence
MP:0010671	owl:equivalentClass	HP:0002843	0.2363625
MP:0013469	owl:equivalentClass	HP:0011482	0.23611
MP:0003443	owl:equivalentClass	HP:0031794	0.23611
MP:0005068	owl:equivalentClass	HP:0002843	0.23585
MP:0000121	owl:equivalentClass	HP:0000706	0.23585
MP:0004643	owl:equivalentClass	HP:0030304	0.23585
MP:0006281	owl:equivalentClass	HP:0100797	0.23585
MP:0010059	owl:equivalentClass	HP:0040326	0.23585
MP:0009462	owl:equivalentClass	HP:0003712	0.23585
MP:0009184	owl:equivalentClass	HP:0002843	0.23585
MP:0005416	owl:equivalentClass	HP:0031300	0.235715
MP:0013841	owl:equivalentClass	HP:0100766	0.235715
MP:0011994	owl:equivalentClass	HP:0000762	0.235715
MP:0006361	owl:equivalentClass	HP:0012863	0.235715
MP:0004013	owl:equivalentClass	HP:0004890	0.235715
MP:0012601	owl:equivalentClass	HP:0045057	0.235715
MP:0014001	owl:equivalentClass	HP:0030321	0.235715
MP:0005345	owl:equivalentClass	HP:0031186	0.2356325
MP:0008040	owl:equivalentClass	HP:0005403	0.235295
MP:0001322	owl:equivalentClass	HP:0000525	0.235295
MP:0005108	owl:equivalentClass	HP:0040071	0.235295
MP:0000579	owl:equivalentClass	HP:0008388	0.235295
MP:0000081	owl:equivalentClass	HP:0001363	0.235295
MP:0005548	owl:equivalentClass	HP:0007722	0.235295
MP:0005321	owl:equivalentClass	HP:0040206	0.235295
MP:0005320	owl:equivalentClass	HP:0040210	0.235295
MP:0003775	owl:equivalentClass	HP:0000233	0.235295
MP:0012600	owl:equivalentClass	HP:0045056	0.235295
MP:0014150	owl:equivalentClass	HP:0007732	0.235295
MP:0001919	owl:equivalentClass	HP:0012874	0.23494
MP:0001145	owl:equivalentClass	HP:0012243	0.23494
MP:0030519	owl:equivalentClass	HP:3000002	0.23494
MP:0005146	owl:equivalentClass	HP:0003146	0.23494
MP:0004110	owl:equivalentClass	HP:0001669	0.2348475
MP:0009078	owl:equivalentClass	HP:0000835	0.234695
MP:0000441	owl:equivalentClass	HP:0002682	0.234695
MP:0010470	owl:equivalentClass	HP:0004970	0.234695
MP:0010661	owl:equivalentClass	HP:0004970	0.234695
MP:0010603	owl:equivalentClass	HP:0005182	0.234695
MP:0010659	owl:equivalentClass	HP:0005112	0.234695
MP:0009259	owl:equivalentClass	HP:0030999	0.2345675
MP:0012773	owl:equivalentClass	HP:0030335	0.2344825
MP:0004046	owl:equivalentClass	HP:0031515	0.234375
MP:0008041	owl:equivalentClass	HP:0040219	0.234375
MP:0003588	owl:equivalentClass	HP:0000071	0.234375
MP:0014066	owl:equivalentClass	HP:0100320	0.234375
MP:0010488	owl:equivalentClass	HP:0031251	0.2341775
MP:0010089	owl:equivalentClass	HP:0012100	0.2341775
MP:0001932	owl:equivalentClass	HP:0008669	0.2340425
MP:0030198	owl:equivalentClass	HP:0005104	0.2340425
MP:0009092	owl:equivalentClass	HP:0040298	0.2340425
MP:0010648	owl:equivalentClass	HP:0031294	0.2340425
MP:0010658	owl:equivalentClass	HP:0012727	0.2340425
MP:0008802	owl:equivalentClass	HP:0030935	0.2340425
MP:0030531	owl:equivalentClass	HP:3000043	0.23387
MP:0010486	owl:equivalentClass	HP:0031014	0.23387
MP:0010547	owl:equivalentClass	HP:0004306	0.23387
MP:0006141	owl:equivalentClass	HP:0005150	0.233765
MP:0001912	owl:equivalentClass	HP:0002922	0.233765
MP:0008108	owl:equivalentClass	HP:0011472	0.233695
MP:0001119	owl:equivalentClass	HP:0030012	0.233695
MP:0011615	owl:equivalentClass	HP:0000176	0.2333325
MP:0005294	owl:equivalentClass	HP:0001711	0.2333325
MP:0009906	owl:equivalentClass	HP:0000158	0.2333325
MP:0011919	owl:equivalentClass	HP:0031595	0.2333325
MP:0011920	owl:equivalentClass	HP:0031595	0.2333325
MP:0030004	owl:equivalentClass	HP:0025517	0.2333325
MP:0001044	owl:equivalentClass	HP:0025028	0.2333325
MP:0003772	owl:equivalentClass	HP:0100267	0.2333325
MP:0000851	owl:equivalentClass	HP:0001321	0.2333325
MP:0009907	owl:equivalentClass	HP:0000171	0.2333325
MP:0010622	owl:equivalentClass	HP:0001702	0.2333325
MP:0010515	owl:equivalentClass	HP:0031595	0.2333325
MP:0010505	owl:equivalentClass	HP:0005135	0.2333325
MP:0006186	owl:equivalentClass	HP:0030760	0.2333325
MP:0001544	owl:equivalentClass	HP:0011025	0.232955
MP:0002127	owl:equivalentClass	HP:0030680	0.232955
MP:0003366	owl:equivalentClass	HP:0012111	0.232955
MP:0009411	owl:equivalentClass	HP:0004303	0.232955
MP:0013257	owl:equivalentClass	HP:0031507	0.2328775
MP:0013256	owl:equivalentClass	HP:0031506	0.2328775
MP:0009517	owl:equivalentClass	HP:0010286	0.2328775
MP:0008277	owl:equivalentClass	HP:0011863	0.2327575
MP:0030201	owl:equivalentClass	HP:0005273	0.2327575
MP:0004777	owl:equivalentClass	HP:0040176	0.2327575
MP:0004018	owl:equivalentClass	HP:0011014	0.2327575
MP:0008556	owl:equivalentClass	HP:0011118	0.2325575
MP:0002139	owl:equivalentClass	HP:0025155	0.2325575
MP:0002723	owl:equivalentClass	HP:0011111	0.2325575
MP:0003654	owl:equivalentClass	HP:0004646	0.2325575
MP:0003768	owl:equivalentClass	HP:0002707	0.2325575
MP:0000277	owl:equivalentClass	HP:0001627	0.2325575
MP:0010592	owl:equivalentClass	HP:0010438	0.2325575
MP:0013255	owl:equivalentClass	HP:0031505	0.232395
MP:0013284	owl:equivalentClass	HP:0012212	0.232395
MP:0013614	owl:equivalentClass	HP:0009132	0.232395
MP:0014200	owl:equivalentClass	HP:0012253	0.2321425
MP:0013657	owl:equivalentClass	HP:0002846	0.2321425
MP:0008166	owl:equivalentClass	HP:0002846	0.2321425
MP:0004940	owl:equivalentClass	HP:0002846	0.2321425
MP:0003340	owl:equivalentClass	HP:0001735	0.2321425
MP:0012510	owl:equivalentClass	HP:0001679	0.2321425
MP:0000866	owl:equivalentClass	HP:0001320	0.2321425
MP:0010820	owl:equivalentClass	HP:0031630	0.2321425
MP:0011319	owl:equivalentClass	HP:0008776	0.231885
MP:0004665	owl:equivalentClass	HP:0031640	0.231885
MP:0020447	owl:equivalentClass	HP:0003206	0.231885
MP:0010614	owl:equivalentClass	HP:0001633	0.231885
MP:0001854	owl:equivalentClass	HP:0006689	0.2317075
MP:0010490	owl:equivalentClass	HP:0025576	0.2317075
MP:0011583	owl:equivalentClass	HP:0004379	0.2317075
MP:0010147	owl:equivalentClass	HP:0012093	0.2317075
MP:0004509	owl:equivalentClass	HP:0002644	0.2317075
MP:0000460	owl:equivalentClass	HP:0000347	0.2317075
MP:0010606	owl:equivalentClass	HP:0031566	0.2317075
MP:0006254	owl:equivalentClass	HP:0006891	0.2317075
MP:0003755	owl:equivalentClass	HP:0011875	0.2314825
MP:0008159	owl:equivalentClass	HP:0012107	0.2314825
MP:0008153	owl:equivalentClass	HP:0031107	0.2314825
MP:0006306	owl:equivalentClass	HP:0005105	0.2314825
MP:0030115	owl:equivalentClass	HP:0005105	0.2314825
MP:0030180	owl:equivalentClass	HP:0005105	0.2314825
MP:0012235	owl:equivalentClass	HP:0410042	0.2314825
MP:0003727	owl:equivalentClass	HP:0000630	0.2313425
MP:0010453	owl:equivalentClass	HP:0011642	0.2313425
MP:0011039	owl:equivalentClass	HP:0007670	0.2313425
MP:0010148	owl:equivalentClass	HP:0012092	0.23125
MP:0000511	owl:equivalentClass	HP:0025090	0.23125
MP:0010440	owl:equivalentClass	HP:0005160	0.23125
MP:0010487	owl:equivalentClass	HP:0031251	0.23125
MP:0002905	owl:equivalentClass	HP:0003165	0.2311825
MP:0003507	owl:equivalentClass	HP:0031066	0.23077
MP:0001126	owl:equivalentClass	HP:0031065	0.23077
MP:0001663	owl:equivalentClass	HP:0025032	0.23077
MP:0003982	owl:equivalentClass	HP:0003141	0.23077
MP:0005325	owl:equivalentClass	HP:0000095	0.23077
MP:0013803	owl:equivalentClass	HP:0003261	0.23077
MP:0001923	owl:equivalentClass	HP:0000868	0.23077
MP:0008502	owl:equivalentClass	HP:0003261	0.23077
MP:0008499	owl:equivalentClass	HP:0003261	0.23077
MP:0008990	owl:equivalentClass	HP:0025461	0.23077
MP:0008217	owl:equivalentClass	HP:0410035	0.23077
MP:0011926	owl:equivalentClass	HP:0031652	0.23077
MP:0009111	owl:equivalentClass	HP:0002594	0.23077
MP:0005527	owl:equivalentClass	HP:0012214	0.23077
MP:0005528	owl:equivalentClass	HP:0012213	0.23077
MP:0000462	owl:equivalentClass	HP:0025033	0.23077
MP:0005292	owl:equivalentClass	HP:0000833	0.23077
MP:0003073	owl:equivalentClass	HP:0005916	0.23077
MP:0012258	owl:equivalentClass	HP:0005326	0.23077
MP:0012146	owl:equivalentClass	HP:0025072	0.23077
MP:0012145	owl:equivalentClass	HP:0025072	0.23077
MP:0009101	owl:equivalentClass	HP:0000060	0.23077
MP:0010906	owl:equivalentClass	HP:0002088	0.23077
MP:0010528	owl:equivalentClass	HP:0005304	0.23077
MP:0008743	owl:equivalentClass	HP:0012465	0.23077
MP:0003920	owl:equivalentClass	HP:0001707	0.2302625
MP:0000759	owl:equivalentClass	HP:0004303	0.2302625
MP:0002133	owl:equivalentClass	HP:0012252	0.2302625
MP:0011729	owl:equivalentClass	HP:0012689	0.2302625
MP:0002847	owl:equivalentClass	HP:0012212	0.2302625
MP:0009398	owl:equivalentClass	HP:0012084	0.2302625
MP:0014160	owl:equivalentClass	HP:0011731	0.2302625
MP:0003105	owl:equivalentClass	HP:0025579	0.2301575
MP:0001071	owl:equivalentClass	HP:3000043	0.2301575
MP:0003492	owl:equivalentClass	HP:0012547	0.2301575
MP:0000141	owl:equivalentClass	HP:0003468	0.2301575
MP:0004599	owl:equivalentClass	HP:0003468	0.2301575
MP:0030166	owl:equivalentClass	HP:0000506	0.2301575
MP:0005657	owl:equivalentClass	HP:0410043	0.2301575
MP:0001749	owl:equivalentClass	HP:0008232	0.2300875
MP:0002725	owl:equivalentClass	HP:0002624	0.23
MP:0011229	owl:equivalentClass	HP:0040126	0.23
MP:0011228	owl:equivalentClass	HP:0040126	0.23
MP:0011231	owl:equivalentClass	HP:0040126	0.23
MP:0001963	owl:equivalentClass	HP:0031704	0.23
MP:0001905	owl:equivalentClass	HP:0012654	0.23
MP:0005014	owl:equivalentClass	HP:0005404	0.23
MP:0020220	owl:equivalentClass	HP:0031731	0.23
MP:0004993	owl:equivalentClass	HP:0002797	0.23
MP:0013534	owl:equivalentClass	HP:0010286	0.22973
MP:0013535	owl:equivalentClass	HP:0010286	0.22973
MP:0003633	owl:equivalentClass	HP:0012638	0.22973
MP:0005418	owl:equivalentClass	HP:0003117	0.22973
MP:0013395	owl:equivalentClass	HP:0430009	0.22973
MP:0002970	owl:equivalentClass	HP:0009124	0.22973
MP:0002971	owl:equivalentClass	HP:0009124	0.22973
MP:0000778	owl:equivalentClass	HP:0012639	0.22973
MP:0005185	owl:equivalentClass	HP:0008233	0.22973
MP:0005186	owl:equivalentClass	HP:0031216	0.22973
MP:0009944	owl:equivalentClass	HP:0025057	0.22973
MP:0003387	owl:equivalentClass	HP:0001680	0.22973
MP:0001046	owl:equivalentClass	HP:0025029	0.22973
MP:0003611	owl:equivalentClass	HP:0000046	0.22973
MP:0003791	owl:equivalentClass	HP:0010286	0.22973
MP:0003792	owl:equivalentClass	HP:0010286	0.22973
MP:0010491	owl:equivalentClass	HP:0011642	0.22973
MP:0006229	owl:equivalentClass	HP:0001101	0.22973
MP:0014005	owl:equivalentClass	HP:0031772	0.2295925
MP:0003850	owl:equivalentClass	HP:0410035	0.2295075
MP:0020334	owl:equivalentClass	HP:0004311	0.2295075
MP:0005491	owl:equivalentClass	HP:0004510	0.2295075
MP:0003057	owl:equivalentClass	HP:0004306	0.2295075
MP:0008469	owl:equivalentClass	HP:0025456	0.2291675
MP:0006387	owl:equivalentClass	HP:0011839	0.2291675
MP:0000609	owl:equivalentClass	HP:0031704	0.2291675
MP:0001790	owl:equivalentClass	HP:0010978	0.2291675
MP:0005018	owl:equivalentClass	HP:0005403	0.2291675
MP:0005015	owl:equivalentClass	HP:0100828	0.2291675
MP:0005400	owl:equivalentClass	HP:0040126	0.2291675
MP:0002458	owl:equivalentClass	HP:0010975	0.2291675
MP:0011657	owl:equivalentClass	HP:0031560	0.2291675
MP:0005667	owl:equivalentClass	HP:0004361	0.2291675
MP:0006219	owl:equivalentClass	HP:0000648	0.2291675
MP:0008788	owl:equivalentClass	HP:0031331	0.2291675
MP:0014013	owl:equivalentClass	HP:0009145	0.2291675
MP:0004869	owl:equivalentClass	HP:0005466	0.2291675
MP:0004114	owl:equivalentClass	HP:0006705	0.228915
MP:0009542	owl:equivalentClass	HP:0002731	0.2288125
MP:0009541	owl:equivalentClass	HP:0030887	0.2288125
MP:0006158	owl:equivalentClass	HP:0000511	0.2288125
MP:0008969	owl:equivalentClass	HP:0011481	0.2285725
MP:0003922	owl:equivalentClass	HP:0025580	0.2285725
MP:0000828	owl:equivalentClass	HP:0001711	0.2285725
MP:0000489	owl:equivalentClass	HP:0012700	0.2285725
MP:0011318	owl:equivalentClass	HP:0008776	0.2285725
MP:0008523	owl:equivalentClass	HP:0002849	0.2285725
MP:0011978	owl:equivalentClass	HP:0011042	0.2285725
MP:0009770	owl:equivalentClass	HP:0025163	0.2285725
MP:0005346	owl:equivalentClass	HP:0040085	0.2285725
MP:0001121	owl:equivalentClass	HP:0000013	0.2285725
MP:0012602	owl:equivalentClass	HP:0006254	0.2285725
MP:0000694	owl:equivalentClass	HP:0006270	0.2285725
MP:0000486	owl:equivalentClass	HP:0011615	0.2285725
MP:0009904	owl:equivalentClass	HP:0000171	0.2285725
MP:0006001	owl:equivalentClass	HP:0030896	0.2285725
MP:0006187	owl:equivalentClass	HP:0031528	0.2285725
MP:0004356	owl:equivalentClass	HP:0002984	0.2285725
MP:0011640	owl:equivalentClass	HP:0011862	0.228395
MP:0004097	owl:equivalentClass	HP:0031422	0.228395
MP:0008844	owl:equivalentClass	HP:0003758	0.228395
MP:0013529	owl:equivalentClass	HP:0002558	0.22826
MP:0001324	owl:equivalentClass	HP:0001000	0.22826
MP:0001862	owl:equivalentClass	HP:0006515	0.22826
MP:0000015	owl:equivalentClass	HP:0001000	0.22826
MP:0030386	owl:equivalentClass	HP:0002692	0.22826
MP:0030426	owl:equivalentClass	HP:0008962	0.22826
MP:0005607	owl:equivalentClass	HP:0003010	0.22826
MP:0010394	owl:equivalentClass	HP:0000654	0.22826
MP:0000789	owl:equivalentClass	HP:0006891	0.22826
MP:0004843	owl:equivalentClass	HP:0002843	0.22807
MP:0011381	owl:equivalentClass	HP:0012210	0.22807
MP:0003743	owl:equivalentClass	HP:3000043	0.22807
MP:0008165	owl:equivalentClass	HP:0002846	0.22807
MP:0008164	owl:equivalentClass	HP:0002846	0.22807
MP:0005438	owl:equivalentClass	HP:0011014	0.22807
MP:0009258	owl:equivalentClass	HP:0030886	0.22807
MP:0005310	owl:equivalentClass	HP:0010286	0.22794
MP:0001348	owl:equivalentClass	HP:0011482	0.22794
MP:0010680	owl:equivalentClass	HP:0025276	0.22794
MP:0003923	owl:equivalentClass	HP:0025579	0.22794
MP:0011040	owl:equivalentClass	HP:0007670	0.22794
MP:0011612	owl:equivalentClass	HP:0000848	0.22794
MP:0011613	owl:equivalentClass	HP:0003351	0.22794
MP:0005666	owl:equivalentClass	HP:0009124	0.22794
MP:0020362	owl:equivalentClass	HP:0012863	0.22794
MP:0003349	owl:equivalentClass	HP:0031300	0.22794
MP:0004733	owl:equivalentClass	HP:0031278	0.22794
MP:0010678	owl:equivalentClass	HP:0011138	0.22794
MP:0012537	owl:equivalentClass	HP:0005344	0.22794
MP:0004116	owl:equivalentClass	HP:0005150	0.2278475
MP:0003948	owl:equivalentClass	HP:0012337	0.2272725
MP:0001765	owl:equivalentClass	HP:0012337	0.2272725
MP:0004231	owl:equivalentClass	HP:0004363	0.2272725
MP:0013242	owl:equivalentClass	HP:0004337	0.2272725
MP:0011323	owl:equivalentClass	HP:0012210	0.2272725
MP:0001869	owl:equivalentClass	HP:0001733	0.2272725
MP:0005174	owl:equivalentClass	HP:0007703	0.2272725
MP:0013617	owl:equivalentClass	HP:0011001	0.2272725
MP:0013618	owl:equivalentClass	HP:0004349	0.2272725
MP:0002058	owl:equivalentClass	HP:0003811	0.2272725
MP:0008568	owl:equivalentClass	HP:0011117	0.2272725
MP:0011499	owl:equivalentClass	HP:0031264	0.2272725
MP:0011572	owl:equivalentClass	HP:0001679	0.2272725
MP:0011849	owl:equivalentClass	HP:0003103	0.2272725
MP:0008301	owl:equivalentClass	HP:0008239	0.2272725
MP:0005271	owl:equivalentClass	HP:0003103	0.2272725
MP:0030065	owl:equivalentClass	HP:0000274	0.2272725
MP:0020525	owl:equivalentClass	HP:0012693	0.2272725
MP:0005065	owl:equivalentClass	HP:0011992	0.2272725
MP:0020487	owl:equivalentClass	HP:0009145	0.2272725
MP:0009866	owl:equivalentClass	HP:0001679	0.2272725
MP:0012515	owl:equivalentClass	HP:0001627	0.2272725
MP:0020397	owl:equivalentClass	HP:0012143	0.2272725
MP:0030544	owl:equivalentClass	HP:0100797	0.2272725
MP:0030463	owl:equivalentClass	HP:0030758	0.2272725
MP:0005353	owl:equivalentClass	HP:0011875	0.2272725
MP:0005329	owl:equivalentClass	HP:0001637	0.2272725
MP:0004624	owl:equivalentClass	HP:0031278	0.2272725
MP:0003742	owl:equivalentClass	HP:0004283	0.2272725
MP:0000102	owl:equivalentClass	HP:0005105	0.2272725
MP:0000270	owl:equivalentClass	HP:0001627	0.2272725
MP:0010040	owl:equivalentClass	HP:0002843	0.2272725
MP:0010329	owl:equivalentClass	HP:0025201	0.2272725
MP:0009230	owl:equivalentClass	HP:0012864	0.2272725
MP:0009206	owl:equivalentClass	HP:0008702	0.2272725
MP:0009204	owl:equivalentClass	HP:0000042	0.2272725
MP:0010752	owl:equivalentClass	HP:0031603	0.2272725
MP:0010611	owl:equivalentClass	HP:0005134	0.2272725
MP:0010541	owl:equivalentClass	HP:0025495	0.2272725
MP:0002463	owl:equivalentClass	HP:0011990	0.2272725
MP:0004152	owl:equivalentClass	HP:0025132	0.2272725
MP:0013428	owl:equivalentClass	HP:0030335	0.2269725
MP:0004131	owl:equivalentClass	HP:0005938	0.226745
MP:0008933	owl:equivalentClass	HP:0012261	0.226745
MP:0000819	owl:equivalentClass	HP:0040327	0.2266675
MP:0004731	owl:equivalentClass	HP:0000837	0.2266675
MP:0004732	owl:equivalentClass	HP:0030339	0.2266675
MP:0013561	owl:equivalentClass	HP:0031072	0.2265625
MP:0013560	owl:equivalentClass	HP:0031071	0.2265625
MP:0010155	owl:equivalentClass	HP:0012700	0.2265625
MP:0000467	owl:equivalentClass	HP:0002031	0.2265625
MP:0000496	owl:equivalentClass	HP:0002242	0.2265625
MP:0004194	owl:equivalentClass	HP:0040163	0.2265625
MP:0005277	owl:equivalentClass	HP:0002363	0.2265625
MP:0011233	owl:equivalentClass	HP:0008372	0.2265625
MP:0010119	owl:equivalentClass	HP:0004348	0.2265625
MP:0003723	owl:equivalentClass	HP:0011314	0.2265625
MP:0011977	owl:equivalentClass	HP:0010931	0.2265625
MP:0002115	owl:equivalentClass	HP:0002813	0.2265625
MP:0008555	owl:equivalentClass	HP:0011116	0.2265625
MP:0008380	owl:equivalentClass	HP:0003103	0.2265625
MP:0005565	owl:equivalentClass	HP:0003138	0.2265625
MP:0030423	owl:equivalentClass	HP:0002763	0.2265625
MP:0000783	owl:equivalentClass	HP:0100547	0.2265625
MP:0000841	owl:equivalentClass	HP:0011282	0.2265625
MP:0000554	owl:equivalentClass	HP:0003103	0.2265625
MP:0010094	owl:equivalentClass	HP:0003220	0.2265625
MP:0010497	owl:equivalentClass	HP:0005345	0.2265625
MP:0014078	owl:equivalentClass	HP:0011473	0.2265625
MP:0004783	owl:equivalentClass	HP:3000043	0.2265625
MP:0010975	owl:equivalentClass	HP:0002088	0.226415
MP:0000045	owl:equivalentClass	HP:0025461	0.226415
MP:0009840	owl:equivalentClass	HP:0025461	0.226415
MP:0020437	owl:equivalentClass	HP:0012433	0.226415
MP:0030529	owl:equivalentClass	HP:0011121	0.226415
MP:0030528	owl:equivalentClass	HP:0011121	0.226415
MP:0012441	owl:equivalentClass	HP:0012310	0.226415
MP:0000569	owl:equivalentClass	HP:0008034	0.226415
MP:0009569	owl:equivalentClass	HP:0002088	0.226415
MP:0009384	owl:equivalentClass	HP:0001659	0.226415
MP:0004227	owl:equivalentClass	HP:0011133	0.226315
MP:0009110	owl:equivalentClass	HP:0006277	0.22619
MP:0000228	owl:equivalentClass	HP:0001977	0.22619
MP:0010506	owl:equivalentClass	HP:0012248	0.22619
MP:0006052	owl:equivalentClass	HP:0011695	0.22619
MP:0006160	owl:equivalentClass	HP:0001100	0.22619
MP:0004670	owl:equivalentClass	HP:0008479	0.22619
MP:0011635	owl:equivalentClass	HP:0008322	0.2260275
MP:0011637	owl:equivalentClass	HP:0008322	0.2260275
MP:0002270	owl:equivalentClass	HP:0001641	0.2260275
MP:0004166	owl:equivalentClass	HP:0007343	0.2260275
MP:0005508	owl:equivalentClass	HP:0009121	0.2258075
MP:0001944	owl:equivalentClass	HP:0012090	0.2258075
MP:0001221	owl:equivalentClass	HP:0004334	0.2258075
MP:0004896	owl:equivalentClass	HP:0004306	0.2258075
MP:0002693	owl:equivalentClass	HP:0012091	0.2258075
MP:0008171	owl:equivalentClass	HP:0100494	0.2258075
MP:0003656	owl:equivalentClass	HP:0001877	0.2258075
MP:0011538	owl:equivalentClass	HP:0012029	0.2258075
MP:0008204	owl:equivalentClass	HP:0005365	0.2258075
MP:0008203	owl:equivalentClass	HP:0005365	0.2258075
MP:0000832	owl:equivalentClass	HP:0010663	0.2258075
MP:0000897	owl:equivalentClass	HP:0002418	0.2258075
MP:0003720	owl:equivalentClass	HP:0045005	0.2258075
MP:0002904	owl:equivalentClass	HP:0003165	0.2258075
MP:0010434	owl:equivalentClass	HP:0011556	0.2258075
MP:0009103	owl:equivalentClass	HP:0040163	0.2258075
MP:0008722	owl:equivalentClass	HP:0011115	0.2258075
MP:0004146	owl:equivalentClass	HP:0010489	0.2258075
MP:0011643	owl:equivalentClass	HP:0011862	0.22561
MP:0003677	owl:equivalentClass	HP:0031703	0.22549
MP:0004201	owl:equivalentClass	HP:0001511	0.22549
MP:0005560	owl:equivalentClass	HP:0031794	0.2253525
MP:0000823	owl:equivalentClass	HP:0001711	0.2253525
MP:0010911	owl:equivalentClass	HP:0011615	0.2253525
MP:0008272	owl:equivalentClass	HP:0003336	0.2253525
MP:0005554	owl:equivalentClass	HP:0003351	0.2253525
MP:0005553	owl:equivalentClass	HP:0000848	0.2253525
MP:0005215	owl:equivalentClass	HP:0030992	0.2253525
MP:0005183	owl:equivalentClass	HP:0025132	0.2253525
MP:0005662	owl:equivalentClass	HP:0000848	0.2253525
MP:0005661	owl:equivalentClass	HP:0003351	0.2253525
MP:0010598	owl:equivalentClass	HP:0001646	0.2253525
MP:0004331	owl:equivalentClass	HP:0031000	0.2253525
